Part_ID,Group,Grade,Age,Months,SPA_Score,ENG_Score,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Total_Score,SPA_Pct
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-23,NA,NA,NA,1,1,Extra a,tocan a los instrumentos,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H64,HS 7th/8th,7,13,NA,NA,NA,NA,8,Production,Prod-25,NA,NA,NA,1,1,Extra a,se ponen a las mascarillas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,NA,NA
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-03,NA,NA,NA,0,0,NA,hacen que explote,DP,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-05,1,0,1,NA,NA,Recoded -Jen,lo cortan en pedazos,NA,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-07,NA,NA,NA,1,1,NA,cuentan los numeros,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-09,0,0,0,NA,NA,Recoded -Jen,se lo saca,"Gen, num",Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-11,1,1,1,NA,NA,NA,lo están bañando,NA,Clitic,Masculine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-13,NA,NA,NA,1,1,NA,están escuchando la música,DP,Clitic,Feminine,Singular,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-15,NA,NA,NA,1,1,NA,ponen los libros en la mesa,DP,Clitic,Masculine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
H65,HS 7th/8th,7,13,164,2,3,2,8,Production,Prod-17,NA,NA,NA,1,1,NA,se comen las galletas,DP,Clitic,Feminine,Plural,NA,NA,NA,Heritage Spanish,NA,NA,NA,NA,HS,7th/8th,5,0.4
