Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,BESA_Std,Speaker_Group,Age_Group,Contexts,SPA_Pct,Verb_Freq_Std,Lang_Group,Interface,Timing,Months_at_Start_Std
H35,1,1,L2L 4th/5th,5,NA,130,NA,NA,NA,2,2,NA,7,Production,Prod-26,0,NA,NA,NA,NA,NA,verla,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,0.9510218535008612,L2L,No,Late,NA
H35,1,1,L2L 4th/5th,5,NA,130,NA,NA,NA,2,2,NA,7,Production,Prod-28,0,NA,NA,NA,NA,NA,que hay sol,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,Romanian,Yes,Yes,Yes,0.08546712332084612,L2L,4th/5th grade,4,0.5,-0.5488621285572381,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-02,0,NA,NA,NA,NA,NA,puede ver un niño,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,-0.6294526363092482,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-06,0,NA,NA,NA,NA,NA,que se hacen ejercicio,Other,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,2.2603346453747495,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-10,0,NA,NA,NA,NA,NA,quiere que se abre la puerta,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,-0.772402162821817,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-14,0,NA,NA,NA,NA,Se,quiere que se salen,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,-0.23264888089851757,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-18,0,NA,NA,NA,NA,Se,quiere que se comen,Omission,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,-0.6904215157752501,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-22,0,NA,NA,NA,NA,NA,quiere que se ponen,DP,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,-0.3375691745135397,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-26,0,NA,NA,NA,NA,NA,quiere que se ve la tele,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,0.9510218535008612,L2L,No,Late,NA
H41,1,1,L2L 4th/5th,5,NA,139,NA,NA,NA,2,1,NA,7,Production,Prod-28,0,NA,NA,NA,NA,NA,quiere que hay sol,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.08546712332084612,L2L,4th/5th grade,3,0.6666666666666666,-0.5488621285572381,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-02,0,NA,NA,NA,NA,NA,escribir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,-0.6294526363092482,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-06,0,NA,NA,NA,NA,NA,jugar,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,2.2603346453747495,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir la puerta,NA,Subjunctive,NA,NA,abrir,143932,Regular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,-0.772402162821817,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-14,1,NA,NA,NA,NA,Changed accuracy from 0 to 1 -Jen,que entren,NA,Subjunctive,NA,NA,ir,603647,Irregular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,-0.23264888089851757,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-18,0,NA,NA,NA,NA,NA,comer la comida,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,-0.6904215157752501,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-22,0,NA,NA,NA,NA,NA,ponerse,Infinitive,Subjunctive,NA,NA,poner,514285,Irregular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,-0.3375691745135397,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-26,0,NA,NA,NA,NA,NA,ver television,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,0.9510218535008612,L2L,No,Late,NA
H42,1,1,L2L 4th/5th,5,NA,132,NA,NA,NA,2,5,NA,3,Production,Prod-28,0,NA,NA,NA,NA,NA,que es soleado afuera,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,Mandarin,Yes,No,No,-2.3076123296628386,L2L,4th/5th grade,7,0.2857142857142857,-0.5488621285572381,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escribir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.6294526363092482,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,hacen fuerza,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,2.2603346453747495,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir la puerta,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.772402162821817,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-14,0,NA,NA,NA,NA,NA,se cambia,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.23264888089851757,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comer los huevos,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.6904215157752501,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-22,NA,NA,NA,NA,NA,Removed 0 for accuracy; verb unclear -Jen,ellos pusen,Other,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.3375691745135397,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,ver la televisión,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,0.9510218535008612,L2L,No,Late,NA
H43,1,1,L2L 4th/5th,5,NA,136,NA,NA,NA,3,4,NA,8,Production,Prod-28,0,NA,NA,NA,NA,NA,quiere sol,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,7,0.42857142857142855,-0.5488621285572381,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-02,NA,NA,NA,NA,NA,Removed 0 for accuracy; verb unclear -Jen,escrita,Other,Subjunctive,NA,NA,escribir,265684,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.6294526363092482,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-06,0,NA,NA,NA,NA,NA,quiere jugar,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,2.2603346453747495,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-10,NA,NA,NA,NA,NA,English,quiere puerta open,English,Subjunctive,NA,NA,abrir,143932,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.772402162821817,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-14,0,NA,NA,NA,NA,NA,el niños quiere camino puerta,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.23264888089851757,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-18,NA,NA,NA,NA,NA,Removed 0 for accuracy -no verb. -Jen,un comida,DP,Subjunctive,NA,NA,comer,213756,Regular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.6904215157752501,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-22,0,NA,NA,NA,NA,NA,el mamá quiere no usa,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.3375691745135397,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-26,0,NA,NA,NA,NA,NA,el niñas usa las mascarillas,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,0.9510218535008612,L2L,No,Late,NA
H73,1,1,L2L 4th/5th,4,10,125,NA,NA,NA,3,5,NA,6,Production,Prod-28,0,NA,NA,NA,NA,NA,sofia quiere el sol,Other,Subjunctive,NA,NA,salir,334324,Irregular,"Mandarin, Cantonese, Fujianese",Yes,No,No,-0.5128027399250751,L2L,4th/5th grade,8,0.375,-0.5488621285572381,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-02,0,NA,NA,NA,NA,NA,escriben,Indicative,Subjunctive,NA,NA,escribir,265684,Regular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.6294526363092482,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-06,NA,NA,NA,NA,NA,Removed 0 for accuracy -Jen,para exerciso,Other,Subjunctive,NA,NA,hacer,2726954,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,2.2603346453747495,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-10,0,NA,NA,NA,NA,NA,abre la puerta,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.772402162821817,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-14,NA,NA,NA,NA,NA,No response,NA,NO RESPONSE,Subjunctive,NA,NA,ir,603647,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.23264888089851757,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-18,0,NA,NA,NA,NA,NA,comen la comida,Indicative,Subjunctive,NA,NA,comer,213756,Regular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.6904215157752501,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-22,NA,NA,NA,NA,NA,No response,NA,NO RESPONSE,Subjunctive,NA,NA,poner,514285,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.3375691745135397,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-26,0,NA,NA,NA,NA,NA,para miran,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,0.9510218535008612,L2L,No,Late,NA
H74,1,1,L2L 4th/5th,4,10,121,NA,NA,NA,5,4,NA,5,Production,Prod-28,0,NA,NA,NA,NA,NA,va soleado,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,Tagalog,Yes,No,No,-1.1110726031709963,L2L,4th/5th grade,9,0.5555555555555556,-0.5488621285572381,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escribir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.6294526363092482,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-06,NA,NA,NA,NA,NA,NA,no relagen,Regular verb,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,2.2603346453747495,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-10,1,NA,NA,NA,NA,NA,abran la puerta,NA,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.772402162821817,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-14,0,NA,NA,NA,NA,NA,quiere que ir,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.23264888089851757,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comer,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.6904215157752501,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-22,0,NA,NA,NA,NA,NA,se pone,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.3375691745135397,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,ver a la tele,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,0.9510218535008612,L2L,No,Late,NA
H75,1,1,L2L 4th/5th,4,10,120,NA,NA,NA,2,2,NA,8,Production,Prod-28,1,NA,NA,NA,NA,NA,que la clima esta soleado,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,4,0.5,-0.5488621285572381,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escribe,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.6294526363092482,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-06,0,NA,NA,NA,NA,NA,se hacer ejercicios,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,2.2603346453747495,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-10,NA,NA,NA,NA,NA,English,open,English,Subjunctive,NA,NA,abrir,143932,Regular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.772402162821817,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-14,NA,NA,NA,NA,NA,NA,exitar,english,Subjunctive,NA,NA,ir,603647,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.23264888089851757,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comer el sopa,Infinitive,Subjunctive,NA,NA,comer,213756,Regular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.6904215157752501,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-22,NA,NA,NA,NA,NA,Removed 0 for accuracy English -Jen,take,English,Subjunctive,NA,NA,poner,514285,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.3375691745135397,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-26,0,NA,NA,NA,NA,NA,ver televisión,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,0.9510218535008612,L2L,No,Late,NA
H76,1,1,L2L 4th/5th,4,10,126,NA,NA,NA,1,4,3,8,Production,Prod-28,0,NA,NA,NA,NA,NA,jugar,Infinitive,Subjunctive,NA,NA,salir,334324,Irregular,Hindi,Yes,Yes,Yes,0.6837369865667673,L2L,4th/5th grade,5,0.2,-0.5488621285572381,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escribir,Infinitive,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.6294526363092482,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,quiere que jugar,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,2.2603346453747495,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abrirlo,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.772402162821817,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-14,NA,NA,NA,NA,NA,Removed 0 for accuracy -Jen,exitaron,Indicative,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.23264888089851757,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,que ellos comen su comida,Indicative,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.6904215157752501,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-22,0,NA,NA,NA,NA,NA,se ponen las,Indicative,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.3375691745135397,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,que ver un episodio,Infinitive,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,0.9510218535008612,L2L,No,Late,NA
H78,1,1,L2L 4th/5th,4,10,123,NA,NA,NA,2,4,NA,8,Production,Prod-28,0,NA,NA,NA,NA,NA,quiere que tiene sol,Indicative,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6837369865667673,L2L,4th/5th grade,6,0.3333333333333333,-0.5488621285572381,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-02,1,NA,NA,NA,NA,NA,escriban,NA,Subjunctive,NA,NA,escribir,265684,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-06,0,NA,NA,NA,NA,NA,juegan/hacen ejercicio,Indicative,Subjunctive,NA,NA,hacer,2726954,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abren la puerta,Indicative,Subjunctive,NA,NA,abrir,143932,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-14,NA,NA,NA,NA,NA,NA,NA,NO RESPONSE,Subjunctive,NA,NA,ir,603647,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-18,0,NA,NA,NA,NA,NA,están comiendo,Indicative,Subjunctive,NA,NA,comer,213756,Regular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-22,NA,NA,NA,NA,NA,NA,cierran,Regular verb,Subjunctive,NA,NA,poner,514285,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.3374627697277557,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-26,0,NA,NA,NA,NA,NA,ve la tv,Indicative,Subjunctive,NA,NA,ver,1611795,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,0.9507220830116172,L2L,No,Late,NA
H02,1,1,L2L 7th/8th,8,NA,175,NA,NA,NA,2,4,NA,8,Production,Prod-28,0,NA,NA,NA,NA,NA,que haya sol,NA,Subjunctive,NA,NA,salir,334324,Irregular,L2 learner,L2,L2,L2,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.5486891223658458,L2L,No,Late,NA
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Production,Prod-02,0,NA,NA,NA,NA,NA,escritura,Other,Subjunctive,NA,NA,escribir,265684,Regular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6292542272779017,L2L,No,Late,NA
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Production,Prod-06,0,NA,NA,NA,NA,NA,hacer ejercicio,Infinitive,Subjunctive,NA,NA,hacer,2726954,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,2.2596221679274593,L2L,No,Late,NA
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Production,Prod-10,0,NA,NA,NA,NA,NA,abrir la puerta,Infinitive,Subjunctive,NA,NA,abrir,143932,Regular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.7721586948369437,L2L,No,Late,NA
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Production,Prod-14,0,NA,NA,NA,NA,NA,salir,Infinitive,Subjunctive,NA,NA,ir,603647,Irregular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.2325755479161131,L2L,No,Late,NA
H03,1,1,L2L 7th/8th,8,14,170,NA,NA,NA,2,4,3,8,Production,Prod-18,0,NA,NA,NA,NA,NA,comen la comida,Indicative,Subjunctive,NA,NA,comer,213756,Regular,Portuguese,No,Yes,Yes,0.6026420464626301,L2L,7th/8th grade,6,0.3333333333333333,-0.6902038888145166,L2L,No,Late,NA
