Part_ID,Cohort,Session,Group,Grade,Age,Months_at_Start,AoA_SPA,AoA_ENG,SPA_Use,SPA_Contexts,ENG_Contexts,Langs,BESA_Score,Home_Lang_Group,HL_DOM,HL_Gender,HL_Subj,Task,Item,Accuracy,Accuracy_Clit_Gen,Accuracy_Clit_Num,Accuracy_DP_Gen,Accuracy_DP_Num,Questions,Initial_Response,Error_Type,Structure,Gender,Number,Verb,Verb_Freq,Verb_Type
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-11,,,,,,,están lavando,Omission,Clitic,Masculine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-12,0,,,,,,ve el niño,Omission,DOM,Masculine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-13,,,,,,,escuchando,Omission,Clitic,Feminine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-14,,,,,,,los otros niños no están,Indicative,Subjunctive,,,ir,603647,Irregular
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-15,,,,,,,poniendo en la mesa,Omission,Clitic,Masculine,Plural,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-16,1,,,,,,a su hijo,,DOM,Masculine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-17,,,,,,,están comiendo,Omission,Clitic,Feminine,Plural,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-18,,,,,,,comer,Infinitive,Subjunctive,,,comer,213756,Regular
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-19,,,,,,,comer,Omission,Clitic,Masculine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-20,,,,,,,cocinar,Omission,DOM,Feminine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-21,,,,1,1,,ve la niña,DP,Clitic,Feminine,Singular,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-22,,,,,,,la cercan,Indicative,Subjunctive,,,poner,514285,Irregular
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-23,0,0,1,,,,ponerlas,,Clitic,Masculine,Plural,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-24,,,,,,,están haciendo música,Omission,DOM,Feminine,Plural,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-25,1,,,1,1,,ven las dos niñas,DP,Clitic,Feminine,Plural,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-26,0,,,,,,lo ponen en su cara,Indicative,Subjunctive,,,ver,1611795,Irregular
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-27,,,,,,,ver la televisión,Omission,DOM,Feminine,Plural,,,
H06,1,1,L2,8,,174,,,,2,4,,8,L2 learner,L2,L2,L2,Production,Prod-28,0,,,,,,salir el sol,Indicative,Subjunctive,,,salir,334324,Irregular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-01,,,,,,,viendo su hijo,Omission,DOM,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-02,0,,,,,,quiere leer,Infinitive,Subjunctive,,,escribir,265684,Regular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-03,1,1,1,,,,lo están destruyendo,,Clitic,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-04,1,,,,,,a su hijo,,DOM,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-05,0,0,1,,,Changed accuracy to 0 -Jen,lo está comiendo,,Clitic,Feminine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-06,1,,,,,Changed accuracy to 1 -Jen,jueguen,Regular verb,Subjunctive,,,hacer,2726954,Irregular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-07,1,1,1,,,,los están contando,,Clitic,Masculine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-08,0,,,,,,ve la niña,Omission,DOM,Feminine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-09,0,0,1,,,,los están quitando,Gender,Clitic,Feminine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-10,0,,,,,,que abren la puerta,Indicative,Subjunctive,,,abrir,143932,Regular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-11,1,1,1,,,,lo están bañando,,Clitic,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-12,1,,,,,,al niño,,DOM,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-13,0,0,1,,,,lo están escuchando,Gender,Clitic,Feminine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-14,0,,,,,,que salen,Indicative,Subjunctive,,,ir,603647,Irregular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-15,0,1,0,,,Changed accuracy to 0-Jen,lo están regresando,,Clitic,Masculine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-16,1,,,,,,a su bebé,,DOM,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-17,0,0,1,,,,se los comen,,Clitic,Feminine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-18,0,,,,,,que comen,Indicative,Subjunctive,,,comer,213756,Regular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-19,1,1,1,,,,lo están cocinando,,Clitic,Masculine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-20,1,,,,,,a una niña,,DOM,Feminine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-21,0,0,1,,,,lo cierran,Omission,Clitic,Feminine,Singular,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-22,0,,,,,Extra clitic,que se los ponen,Indicative,Subjunctive,,,poner,514285,Irregular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-23,,,,,,,están haciendo música,DP,Clitic,Masculine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-24,1,,,,,,a las niñas,,DOM,Feminine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-25,1,1,1,,,,se las ponen,,Clitic,Feminine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-26,1,,,,,,que vean,,Subjunctive,,,ver,1611795,Irregular
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-27,1,,,,,,a las niñas,,DOM,Feminine,Plural,,,
H07,1,1,Heritage,8,,171,,,,4,4,,8,Heritage Spanish,,,,Production,Prod-28,1,,,,,,esté soleado,,Subjunctive,,,salir,334324,Irregular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-01,1,,,,,,a su niño,,DOM,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-02,0,,,,,,quiere escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-03,0,0,0,,,Changed accuracy to 0-Jen,destruirlas,,Clitic,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-04,0,,,,,,ve su niño,Omission,DOM,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-05,,,,1,1,,comen la pizza,DP,Clitic,Feminine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-06,0,,,,,,que los niños hacen ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-07,1,1,1,,,,los están contando,,Clitic,Masculine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-08,0,,,,,,ve su nieta y un perro,Omission,DOM,Feminine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-09,,,,,,,quitando sus chaquetas,DP,Clitic,Feminine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-10,0,,,,,,abre la puerta,Indicative,Subjunctive,,,abrir,143932,Regular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-11,,,,,,,limpiando y lavando,Omission,Clitic,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-12,0,,,,,,ve su niño,Omission,DOM,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-13,,,,1,1,,escuchando la música,DP,Clitic,Feminine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-14,1,,,,,,quiere que vayan,,Subjunctive,,,ir,603647,Irregular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-15,,,,,,,ponen sus libros en el,DP,Clitic,Masculine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-16,0,,,,,,ve su bebé,Omission,DOM,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-17,,,,,,,comiendo,Omission,Clitic,Feminine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-18,0,,,,,,quiere que comen,Indicative,Subjunctive,,,comer,213756,Regular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-19,,,,,,,están cocinando,Omission,Clitic,Masculine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-20,0,,,,,,a la niña,,DOM,Feminine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-21,,,,,,,cequen (?),Other,Clitic,Feminine,Singular,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-22,1,,,,,,se pongan las chaquetas,,Subjunctive,,,poner,514285,Irregular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-23,,,,1,1,,están tocando los instrumentos,DP,Clitic,Masculine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-24,0,,,,,DOM but no determiner,ve a niñas,,DOM,Feminine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-25,,,,1,1,,ponen las mascarillas,DP,Clitic,Feminine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-26,0,,,,,,quiere que ven,Indicative,Subjunctive,,,ver,1611795,Irregular
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-27,1,,,,,,ve su niña,Omission,DOM,Feminine,Plural,,,
H08,1,1,L2,8,,168,,,,1,6,,8,"Hindi, Mandarin",Yes,Yes,Yes,Production,Prod-28,,,,,,,quiere el sol,Regular verb,Subjunctive,,,salir,334324,Irregular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-01,,,,,,,no sabe,Other,DOM,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-02,0,,,,,,quiere escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-03,,,,,,Se,se rompe,,Clitic,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-04,1,,,,,,dar beso a niña,Omission,DOM,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-05,,,,,,,contando y comiendo,Omission,Clitic,Feminine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-06,0,,,,,,hacen actividades,Indicative,Subjunctive,,,hacer,2726954,Irregular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-07,,,,,,,están contando,Omission,Clitic,Masculine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-08,0,,,,,,el niña empujando,Omission,DOM,Feminine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-09,,,,,,,las dos niñas quiten,Omission,Clitic,Feminine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-10,,,,,,,abrir el puerta,Infinitive,Subjunctive,,,abrir,143932,Regular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-11,,,,,,,lavando perro,DP,Clitic,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-12,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-13,,,,,,,está escuchando,Omission,Clitic,Feminine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-14,,,,,,,quiere ir,Infinitive,Subjunctive,,,ir,603647,Irregular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-15,,,,,,,ponen libros,Regular verb,Clitic,Masculine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-16,0,,,,,,el bebé,Omission,DOM,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-17,,,,,,,están comiendo,DP,Clitic,Feminine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-18,,,,,,,comer comida,Infinitive,Subjunctive,,,comer,213756,Regular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-19,,,,,,,está cocinando,Omission,Clitic,Masculine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-20,0,,,,,,la niña,Omission,DOM,Feminine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-21,,,,,,,cierran,Omission,Clitic,Feminine,Singular,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-22,0,,,,,Extra clitic,ponerlas,Infinitive,Subjunctive,,,poner,514285,Irregular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-23,,,,,,,jugar,Omission,Clitic,Masculine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-24,0,,,,,,las niñas,Omission,DOM,Feminine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-25,,,,,,Extra subj,ponga,Omission,Clitic,Feminine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-26,0,,,,,,mirar tele,Infinitive,Subjunctive,,,ver,1611795,Irregular
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-27,0,,,,,,las niñas,Omission,DOM,Feminine,Plural,,,
H09,1,1,L2,8,,168,,,,1,4,,7,L2 learner,L2,L2,L2,Production,Prod-28,,,,,,,soleado,Other,Subjunctive,,,salir,334324,Irregular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-01,1,,,,,,ve a un niño,,DOM,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-02,0,,,,,,quiere que pueden leer,,Subjunctive,,,escribir,265684,Regular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-03,,,,1,1,,han rompido el globo,DP,Clitic,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-04,1,,,,,,puede ver a su hijo,,DOM,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-05,,,,1,1,,están comiendo la pizza,DP,Clitic,Feminine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-06,0,,,,,,quiere que están haciendo ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-07,,,,,,,están contando,Omission,Clitic,Masculine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-08,1,,,,,,puede ver a una niña,,DOM,Feminine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-09,0,0,1,,,,están quitándolos,Masculine,Clitic,Feminine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-10,1,,,,,,que abran la puerta,,Subjunctive,,,abrir,143932,Regular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-11,,,,,,,están lavando,Omission,Clitic,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-12,1,,,,,,al niño,,DOM,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-13,,,,,,,están escuchando la música,DP,Clitic,Feminine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-14,1,,,,,,que salgan,,Subjunctive,,,ir,603647,Irregular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-15,1,1,1,,,,los ponen en una mesa,,Clitic,Masculine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-16,1,,,,,,ve a su hijo,,DOM,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-17,,,,1,1,,están comiendo las galletas,DP,Clitic,Feminine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-18,0,,,,,,quiere que comen,,Subjunctive,,,comer,213756,Regular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-19,,,,,,,está cocinando,Omission,Clitic,Masculine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-20,1,,,,,,a una niña,,DOM,Feminine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-21,,,,1,1,Extra subj,cierren la puerta,DP,Clitic,Feminine,Singular,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-22,0,,,,,,que las ponen ellos,Indicative,Subjunctive,,,poner,514285,Irregular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-23,1,1,1,,,,están tocando los ,,Clitic,Masculine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-24,1,,,,,,puede ver a dos niñas,,DOM,Feminine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-25,1,1,1,,,,las ponen en su cara,,Clitic,Feminine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-26,0,,,,,,que están mirando,Indicative,Subjunctive,,,ver,1611795,Irregular
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-27,1,,,,,Clitic doubling,la puede ver a las niñas,,DOM,Feminine,Plural,,,
H10,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-28,1,,,,,,que sea un día soleado,,Subjunctive,,,salir,334324,Irregular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-01,1,,,,,,ve a un niño,,DOM,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-02,0,,,,,,que escriben,Indicative,Subjunctive,,,escribir,265684,Regular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-03,1,1,1,,,,lo rompe,,Clitic,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-04,1,,,,,,ve a su hijo,,DOM,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-05,,,,,,,están comiendo,Omission,Clitic,Feminine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-06,0,,,,,,que hacen ejercicio,Indicative,Subjunctive,,,hacer,2726954,Irregular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-07,1,1,1,,,,los están contando,,Clitic,Masculine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-08,1,,,,,,ve a su nieta,,DOM,Feminine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-09,1,1,1,,,,las están tomado,,Clitic,Feminine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-10,1,,,,,,que abren la puerta,,Subjunctive,,,abrir,143932,Regular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-11,,,,,,,están bañando,Omission,Clitic,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-12,1,,,,,,ve a un niño,,DOM,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-13,,,,1,1,,están escuchando la música,DP,Clitic,Feminine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-14,0,,,,,,quiere que entran,Regular verb,Subjunctive,,,ir,603647,Irregular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-15,1,1,1,,,,los están poniendo,,Clitic,Masculine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-16,1,,,,,,ve a su hijo,,DOM,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-17,,,,1,1,,están comiendo las galletas,DP,Clitic,Feminine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-18,0,,,,,,quiere que comen,Indicative,Subjunctive,,,comer,213756,Regular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-19,,,,,,,están cocinando,Omission,Clitic,Masculine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-20,1,,,,,,ve a una niña asustada,,DOM,Feminine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-21,,,,,,,cierran la puerta,DP,Clitic,Feminine,Singular,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-22,0,,,,,,quiere que se ponen,Indicative,Subjunctive,,,poner,514285,Irregular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-23,,,,,,,está jugando música,DP,Clitic,Masculine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-24,1,,,1,1,,ve a las niñas,,DOM,Feminine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-25,,,,,,,se ponen las mascarillas,DP,Clitic,Feminine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-26,0,,,,,,que ven la tele,Indicative,Subjunctive,,,ver,1611795,Irregular
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-27,1,,,,,,ve a las niñas,,DOM,Feminine,Plural,,,
H11,1,1,L2,8,,173,,,,2,4,3,8,Russian,No,Yes,Yes,Production,Prod-28,1,,,,,,que sea soleado,,Subjunctive,,,salir,334324,Irregular
H12,1,1,L2,8,,174,,,,2,2,,5,L2 learner,L2,L2,L2,Production,Prod-01,0,,,,,,el niño,Omission,DOM,Masculine,Singular,,,
H12,1,1,L2,8,,174,,,,2,2,,5,L2 learner,L2,L2,L2,Production,Prod-02,0,,,,,,quiere escribir,Infinitive,Subjunctive,,,escribir,265684,Regular
